"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",66.34688,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",72.50247,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",73.52153,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",82.70397,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",77.55485,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",84.1847,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",93.42895,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",100.2719,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",106.6065,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",107.8695,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",96.69904,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",105.8217,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",115.3611,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",113.9627,,
"AUS","Australia","CPGREN01","CPI: Energy","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",105.4219,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1981","1981","IDX","Index","0","Units","2015_100","2015=100",23.78334,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1982","1982","IDX","Index","0","Units","2015_100","2015=100",28.42824,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1983","1983","IDX","Index","0","Units","2015_100","2015=100",32.20728,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1984","1984","IDX","Index","0","Units","2015_100","2015=100",30.05828,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1985","1985","IDX","Index","0","Units","2015_100","2015=100",31.64804,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1986","1986","IDX","Index","0","Units","2015_100","2015=100",34.77827,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1987","1987","IDX","Index","0","Units","2015_100","2015=100",38.60172,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1988","1988","IDX","Index","0","Units","2015_100","2015=100",41.64003,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1989","1989","IDX","Index","0","Units","2015_100","2015=100",46.23627,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",51.69176,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",52.77892,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",51.57156,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",51.50528,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",52.6054,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",57.97765,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",59.33679,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",57.57487,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",57.59887,"B","Break"
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",57.17889,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",59.43073,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",62.20797,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",65.87675,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",68.12382,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",70.14213,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",72.15467,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",74.77706,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",77.11247,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",80.76201,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",80.94688,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",83.27322,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",86.71091,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",90.77449,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",94.4854,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",97.2601,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.2533,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",103.0329,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",104.7086,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",106.7208,,
"AUS","Australia","CPGRLH01","CPI: Services less housing","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",105.9669,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1981","1981","IDX","Index","0","Units","2015_100","2015=100",22.46495,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1982","1982","IDX","Index","0","Units","2015_100","2015=100",25.14625,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1983","1983","IDX","Index","0","Units","2015_100","2015=100",27.39105,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1984","1984","IDX","Index","0","Units","2015_100","2015=100",29.38745,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1985","1985","IDX","Index","0","Units","2015_100","2015=100",31.54672,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1986","1986","IDX","Index","0","Units","2015_100","2015=100",34.50659,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1987","1987","IDX","Index","0","Units","2015_100","2015=100",37.49226,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1988","1988","IDX","Index","0","Units","2015_100","2015=100",41.28533,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1989","1989","IDX","Index","0","Units","2015_100","2015=100",44.88152,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",47.58909,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",49.35506,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",49.98843,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",50.37195,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",50.86435,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",51.5974,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",53.01051,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",54.39542,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",55.87318,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",57.16428,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",59.50478,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",62.06888,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",63.5753,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",64.95824,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",66.60416,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",68.20244,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",70.31649,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",73.46161,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",78.35719,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",83.19683,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",86.35458,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",89.81906,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",92.88934,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",95.78505,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.21214,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.1549,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",102.0727,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.1041,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",104.0952,,
"AUS","Australia","CPGRHO02","CPI: Housing excluding imputed rentals for housing","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",103.8414,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1972","1972","IDX","Index","0","Units","2015_100","2015=100",10.46733,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1973","1973","IDX","Index","0","Units","2015_100","2015=100",11.36373,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1974","1974","IDX","Index","0","Units","2015_100","2015=100",13.13108,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1975","1975","IDX","Index","0","Units","2015_100","2015=100",15.23046,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1976","1976","IDX","Index","0","Units","2015_100","2015=100",17.3193,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1977","1977","IDX","Index","0","Units","2015_100","2015=100",19.52363,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1978","1978","IDX","Index","0","Units","2015_100","2015=100",21.00861,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1979","1979","IDX","Index","0","Units","2015_100","2015=100",22.62361,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1980","1980","IDX","Index","0","Units","2015_100","2015=100",24.73209,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1981","1981","IDX","Index","0","Units","2015_100","2015=100",27.00037,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1982","1982","IDX","Index","0","Units","2015_100","2015=100",30.21876,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1983","1983","IDX","Index","0","Units","2015_100","2015=100",33.18204,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1984","1984","IDX","Index","0","Units","2015_100","2015=100",34.40538,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1985","1985","IDX","Index","0","Units","2015_100","2015=100",36.72458,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1986","1986","IDX","Index","0","Units","2015_100","2015=100",40.24228,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1987","1987","IDX","Index","0","Units","2015_100","2015=100",43.94514,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1988","1988","IDX","Index","0","Units","2015_100","2015=100",47.23377,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1989","1989","IDX","Index","0","Units","2015_100","2015=100",50.77199,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",54.57575,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",56.40796,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",56.95565,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",57.91715,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",59.08228,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",61.83391,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",63.45051,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",63.34835,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",63.86592,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",64.64362,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",67.48382,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",70.37364,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",72.48398,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",74.28505,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",75.90434,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",77.71632,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",79.58763,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",81.56071,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",84.68713,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",86.48462,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",88.9028,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",91.08295,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",93.0017,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",95.27072,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",97.72292,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.7381,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",103.434,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",105.0242,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",106.5867,,
"AUS","Australia","CPGRLE01","CPI: All items non-food non-energy","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",107.0529,,
"AUS","Australia","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",103.4101,,
"AUS","Australia","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",102.362,,
"AUS","Australia","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",101.0126,,
"AUS","Australia","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.43778,,
"AUS","Australia","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",96.20055,,
"AUS","Australia","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",93.28321,,
"AUS","Australia","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",93.94266,,
"AUS","Australia","CP030000","CPI: 03 - Clothing and footwear","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",96.41463,,
"AUS","Australia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",97.22261,,
"AUS","Australia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",97.6475,,
"AUS","Australia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.28338,,
"AUS","Australia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.647,,
"AUS","Australia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",102.1648,,
"AUS","Australia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",101.9525,,
"AUS","Australia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",104.8395,,
"AUS","Australia","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",104.866,,
"AUS","Australia","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",99.50609,,
"AUS","Australia","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",101.2093,,
"AUS","Australia","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",102.0243,,
"AUS","Australia","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",97.26168,,
"AUS","Australia","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",99.81019,,
"AUS","Australia","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",105.1191,,
"AUS","Australia","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",110.8795,,
"AUS","Australia","CP070000","CPI: 07 - Transport","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",111.3019,,
"AUS","Australia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",99.52165,,
