"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","HPI_RPI","Price to rent ratio","1991","1991","IDX","Index","0","Units",,,48.861813997876,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1991-Q1","Q1-1991","IDX","Index","0","Units",,,48.0223853752832,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1991-Q2","Q2-1991","IDX","Index","0","Units",,,48.2511353246112,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1991-Q3","Q3-1991","IDX","Index","0","Units",,,49.7162935443868,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1991-Q4","Q4-1991","IDX","Index","0","Units",,,49.4574417472226,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1992","1992","IDX","Index","0","Units",,,49.1467458684804,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1992-Q1","Q1-1992","IDX","Index","0","Units",,,49.0364648182707,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1992-Q2","Q2-1992","IDX","Index","0","Units",,,49.0747171910499,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1992-Q3","Q3-1992","IDX","Index","0","Units",,,49.052879876752,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1992-Q4","Q4-1992","IDX","Index","0","Units",,,49.422921587849,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1993","1993","IDX","Index","0","Units",,,50.1926246207941,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1993-Q1","Q1-1993","IDX","Index","0","Units",,,50.0135088655257,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1993-Q2","Q2-1993","IDX","Index","0","Units",,,50.1509861674424,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1993-Q3","Q3-1993","IDX","Index","0","Units",,,50.1778332875546,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1993-Q4","Q4-1993","IDX","Index","0","Units",,,50.4281701626535,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1994","1994","IDX","Index","0","Units",,,51.6288536889794,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1994-Q1","Q1-1994","IDX","Index","0","Units",,,50.9940479866024,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1994-Q2","Q2-1994","IDX","Index","0","Units",,,51.4881442039274,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1994-Q3","Q3-1994","IDX","Index","0","Units",,,52.1544003303283,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1994-Q4","Q4-1994","IDX","Index","0","Units",,,51.8788222350596,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1995","1995","IDX","Index","0","Units",,,51.375477664292,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1995-Q1","Q1-1995","IDX","Index","0","Units",,,52.2151606737341,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1995-Q2","Q2-1995","IDX","Index","0","Units",,,51.3683563686909,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1995-Q3","Q3-1995","IDX","Index","0","Units",,,51.1234053803811,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1995-Q4","Q4-1995","IDX","Index","0","Units",,,50.7949882343621,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1996","1996","IDX","Index","0","Units",,,50.2538723662654,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1996-Q1","Q1-1996","IDX","Index","0","Units",,,50.2768227229872,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1996-Q2","Q2-1996","IDX","Index","0","Units",,,50.4203943935179,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1996-Q3","Q3-1996","IDX","Index","0","Units",,,50.2713423949246,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1996-Q4","Q4-1996","IDX","Index","0","Units",,,50.046929953632,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1997","1997","IDX","Index","0","Units",,,50.7804527742428,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1997-Q1","Q1-1997","IDX","Index","0","Units",,,50.1511949346236,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1997-Q2","Q2-1997","IDX","Index","0","Units",,,50.3612807689149,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1997-Q3","Q3-1997","IDX","Index","0","Units",,,51.0355344767954,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1997-Q4","Q4-1997","IDX","Index","0","Units",,,51.5738009166375,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1998","1998","IDX","Index","0","Units",,,52.9008097107367,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1998-Q1","Q1-1998","IDX","Index","0","Units",,,52.5116233900362,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1998-Q2","Q2-1998","IDX","Index","0","Units",,,52.990251123114,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1998-Q3","Q3-1998","IDX","Index","0","Units",,,52.805179841307,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1998-Q4","Q4-1998","IDX","Index","0","Units",,,53.2961844884897,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1999","1999","IDX","Index","0","Units",,,55.2586403559314,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1999-Q1","Q1-1999","IDX","Index","0","Units",,,53.8981096332654,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1999-Q2","Q2-1999","IDX","Index","0","Units",,,54.6911174296246,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1999-Q3","Q3-1999","IDX","Index","0","Units",,,55.6891771296839,,
"AUS","Australia","HPI_RPI","Price to rent ratio","1999-Q4","Q4-1999","IDX","Index","0","Units",,,56.7561572311517,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2000","2000","IDX","Index","0","Units",,,58.0622321250271,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2000-Q1","Q1-2000","IDX","Index","0","Units",,,57.5346266087137,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2000-Q2","Q2-2000","IDX","Index","0","Units",,,58.1841877622125,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2000-Q3","Q3-2000","IDX","Index","0","Units",,,57.8325309858187,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2000-Q4","Q4-2000","IDX","Index","0","Units",,,58.6975831433635,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2001","2001","IDX","Index","0","Units",,,62.6188278351291,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2001-Q1","Q1-2001","IDX","Index","0","Units",,,59.6997388768046,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2001-Q2","Q2-2001","IDX","Index","0","Units",,,61.1300593000484,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2001-Q3","Q3-2001","IDX","Index","0","Units",,,64.0019806775247,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2001-Q4","Q4-2001","IDX","Index","0","Units",,,65.6435324861388,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2002","2002","IDX","Index","0","Units",,,72.5584495400509,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2002-Q1","Q1-2002","IDX","Index","0","Units",,,68.2288371057908,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2002-Q2","Q2-2002","IDX","Index","0","Units",,,71.582249890382,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2002-Q3","Q3-2002","IDX","Index","0","Units",,,74.1970370103685,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2002-Q4","Q4-2002","IDX","Index","0","Units",,,76.2256741536622,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2003","2003","IDX","Index","0","Units",,,84.0716671384269,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2003-Q1","Q1-2003","IDX","Index","0","Units",,,78.7792953530251,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2003-Q2","Q2-2003","IDX","Index","0","Units",,,82.319783553466,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2003-Q3","Q3-2003","IDX","Index","0","Units",,,86.5702178977348,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2003-Q4","Q4-2003","IDX","Index","0","Units",,,88.6173717494818,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2004","2004","IDX","Index","0","Units",,,87.1543163218759,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2004-Q1","Q1-2004","IDX","Index","0","Units",,,88.6260519048329,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2004-Q2","Q2-2004","IDX","Index","0","Units",,,86.8591221422115,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2004-Q3","Q3-2004","IDX","Index","0","Units",,,86.3036320566549,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2004-Q4","Q4-2004","IDX","Index","0","Units",,,86.8284591838042,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2005","2005","IDX","Index","0","Units",,,86.8239745449397,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2005-Q1","Q1-2005","IDX","Index","0","Units",,,87.212056317775,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2005-Q2","Q2-2005","IDX","Index","0","Units",,,86.905396595859,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2005-Q3","Q3-2005","IDX","Index","0","Units",,,86.3404678173204,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2005-Q4","Q4-2005","IDX","Index","0","Units",,,86.8379774488044,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2006","2006","IDX","Index","0","Units",,,89.8900587082278,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2006-Q1","Q1-2006","IDX","Index","0","Units",,,87.8637282162628,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2006-Q2","Q2-2006","IDX","Index","0","Units",,,89.9670106663375,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2006-Q3","Q3-2006","IDX","Index","0","Units",,,90.7807492397557,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2006-Q4","Q4-2006","IDX","Index","0","Units",,,90.9487467105554,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2007","2007","IDX","Index","0","Units",,,94.1711638471658,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2007-Q1","Q1-2007","IDX","Index","0","Units",,,91.1641969209428,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2007-Q2","Q2-2007","IDX","Index","0","Units",,,93.3421155983489,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2007-Q3","Q3-2007","IDX","Index","0","Units",,,95.3957784315568,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2007-Q4","Q4-2007","IDX","Index","0","Units",,,96.7825644378148,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2008","2008","IDX","Index","0","Units",,,90.9111803627857,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2008-Q1","Q1-2008","IDX","Index","0","Units",,,96.0767069527168,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2008-Q2","Q2-2008","IDX","Index","0","Units",,,92.61475814923,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2008-Q3","Q3-2008","IDX","Index","0","Units",,,89.1781660908291,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2008-Q4","Q4-2008","IDX","Index","0","Units",,,85.7750902583668,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2009","2009","IDX","Index","0","Units",,,88.5576819467056,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2009-Q1","Q1-2009","IDX","Index","0","Units",,,84.6996773619113,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2009-Q2","Q2-2009","IDX","Index","0","Units",,,86.5642474996794,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2009-Q3","Q3-2009","IDX","Index","0","Units",,,89.7568845232514,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2009-Q4","Q4-2009","IDX","Index","0","Units",,,93.2099184019802,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2010","2010","IDX","Index","0","Units",,,94.8306467486975,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2010-Q1","Q1-2010","IDX","Index","0","Units",,,95.5523904390251,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2010-Q2","Q2-2010","IDX","Index","0","Units",,,95.9983280971375,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2010-Q3","Q3-2010","IDX","Index","0","Units",,,94.451344127237,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2010-Q4","Q4-2010","IDX","Index","0","Units",,,93.3205243313906,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2011","2011","IDX","Index","0","Units",,,88.7311948509611,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2011-Q1","Q1-2011","IDX","Index","0","Units",,,91.819604189488,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2011-Q2","Q2-2011","IDX","Index","0","Units",,,89.8260814626681,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2011-Q3","Q3-2011","IDX","Index","0","Units",,,87.8042643484157,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2011-Q4","Q4-2011","IDX","Index","0","Units",,,85.4748294032724,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2012","2012","IDX","Index","0","Units",,,84.9053708494894,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2012-Q1","Q1-2012","IDX","Index","0","Units",,,85.6096612002401,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2012-Q2","Q2-2012","IDX","Index","0","Units",,,84.6776019063179,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2012-Q3","Q3-2012","IDX","Index","0","Units",,,84.4288569628065,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2012-Q4","Q4-2012","IDX","Index","0","Units",,,84.905363328593,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2013","2013","IDX","Index","0","Units",,,87.6314887771348,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2013-Q1","Q1-2013","IDX","Index","0","Units",,,85.3379763991688,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2013-Q2","Q2-2013","IDX","Index","0","Units",,,86.1774917126729,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2013-Q3","Q3-2013","IDX","Index","0","Units",,,88.3511495058459,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2013-Q4","Q4-2013","IDX","Index","0","Units",,,90.6593374908513,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2014","2014","IDX","Index","0","Units",,,93.22827451047,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2014-Q1","Q1-2014","IDX","Index","0","Units",,,91.9290699428366,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2014-Q2","Q2-2014","IDX","Index","0","Units",,,92.6756189472749,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2014-Q3","Q3-2014","IDX","Index","0","Units",,,93.7391497094614,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2014-Q4","Q4-2014","IDX","Index","0","Units",,,94.569259442307,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2015","2015","IDX","Index","0","Units",,,100,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2015-Q1","Q1-2015","IDX","Index","0","Units",,,96.3348552899874,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2015-Q2","Q2-2015","IDX","Index","0","Units",,,99.897490176468,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,102.212744039871,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.554910493673,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2016","2016","IDX","Index","0","Units",,,104.714531882054,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,101.947239157516,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,103.272065206042,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,105.014928772543,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,108.623894392114,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2017","2017","IDX","Index","0","Units",,,112.746867143245,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,111.596590155904,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,113.159000843328,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,113.072954302735,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,113.158923271014,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2018","2018","IDX","Index","0","Units",,,110.408843851362,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,112.871358996102,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,111.898261505629,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,110.169874744965,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,106.695880158751,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2019","2019","IDX","Index","0","Units",,,105.541332702587,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2019-Q1","Q1-2019","IDX","Index","0","Units",,,104.059648034278,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,103.270905521794,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,105.674983584842,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,109.159793669434,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,111.514028167881,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,111.062541749851,,
"AUS","Australia","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,111.952067557925,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1972-Q3","Q3-1972","1","RATIOS","0","Units",,,52.1654375270944,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1972-Q4","Q4-1972","1","RATIOS","0","Units",,,54.2901866843401,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1973","1973","1","RATIOS","0","Units",,,58.8592996992712,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1973-Q1","Q1-1973","1","RATIOS","0","Units",,,54.5439223687488,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1973-Q2","Q2-1973","1","RATIOS","0","Units",,,57.1906982590776,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1973-Q3","Q3-1973","1","RATIOS","0","Units",,,61.0223277925773,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1973-Q4","Q4-1973","1","RATIOS","0","Units",,,62.6802503766809,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1974","1974","1","RATIOS","0","Units",,,64.8189010780506,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1974-Q1","Q1-1974","1","RATIOS","0","Units",,,65.8577454360224,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1974-Q2","Q2-1974","1","RATIOS","0","Units",,,65.4934574550794,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1974-Q3","Q3-1974","1","RATIOS","0","Units",,,64.5649279550351,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1974-Q4","Q4-1974","1","RATIOS","0","Units",,,63.3594734660656,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1975","1975","1","RATIOS","0","Units",,,61.7357175036987,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1975-Q1","Q1-1975","1","RATIOS","0","Units",,,62.1445443235734,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1975-Q2","Q2-1975","1","RATIOS","0","Units",,,61.9602844870227,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1975-Q3","Q3-1975","1","RATIOS","0","Units",,,61.6102757466966,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1975-Q4","Q4-1975","1","RATIOS","0","Units",,,61.2277654575022,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1976","1976","1","RATIOS","0","Units",,,59.9872913681862,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1976-Q1","Q1-1976","1","RATIOS","0","Units",,,61.2861036958229,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1976-Q2","Q2-1976","1","RATIOS","0","Units",,,60.6995824995313,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1976-Q3","Q3-1976","1","RATIOS","0","Units",,,58.7163506893331,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1976-Q4","Q4-1976","1","RATIOS","0","Units",,,59.2471285880574,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1977","1977","1","RATIOS","0","Units",,,58.4433509357314,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1977-Q1","Q1-1977","1","RATIOS","0","Units",,,58.6905065623986,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1977-Q2","Q2-1977","1","RATIOS","0","Units",,,58.591256287636,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1977-Q3","Q3-1977","1","RATIOS","0","Units",,,58.2879644669817,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1977-Q4","Q4-1977","1","RATIOS","0","Units",,,58.2036764259094,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1978","1978","1","RATIOS","0","Units",,,56.7637991791905,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1978-Q1","Q1-1978","1","RATIOS","0","Units",,,58.0976096343032,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1978-Q2","Q2-1978","1","RATIOS","0","Units",,,56.4386202560517,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1978-Q3","Q3-1978","1","RATIOS","0","Units",,,56.4154278095152,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1978-Q4","Q4-1978","1","RATIOS","0","Units",,,56.1035390168919,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1979","1979","1","RATIOS","0","Units",,,59.2082808169985,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1979-Q1","Q1-1979","1","RATIOS","0","Units",,,57.2017757691444,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1979-Q2","Q2-1979","1","RATIOS","0","Units",,,58.9393823764898,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1979-Q3","Q3-1979","1","RATIOS","0","Units",,,60.0855267695566,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1979-Q4","Q4-1979","1","RATIOS","0","Units",,,60.6064383528031,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1980","1980","1","RATIOS","0","Units",,,62.6747365866521,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1980-Q1","Q1-1980","1","RATIOS","0","Units",,,60.5682678786312,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1980-Q2","Q2-1980","1","RATIOS","0","Units",,,61.6905189907951,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1980-Q3","Q3-1980","1","RATIOS","0","Units",,,63.4532383391629,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1980-Q4","Q4-1980","1","RATIOS","0","Units",,,64.9869211380191,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1981","1981","1","RATIOS","0","Units",,,66.7508839242733,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1981-Q1","Q1-1981","1","RATIOS","0","Units",,,67.0410669431336,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1981-Q2","Q2-1981","1","RATIOS","0","Units",,,67.1397412632146,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1981-Q3","Q3-1981","1","RATIOS","0","Units",,,65.6269171726119,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1981-Q4","Q4-1981","1","RATIOS","0","Units",,,67.195810318133,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1982","1982","1","RATIOS","0","Units",,,61.9197551237876,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1982-Q1","Q1-1982","1","RATIOS","0","Units",,,63.9795708888705,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1982-Q2","Q2-1982","1","RATIOS","0","Units",,,63.1849190673536,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1982-Q3","Q3-1982","1","RATIOS","0","Units",,,61.0572845817105,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1982-Q4","Q4-1982","1","RATIOS","0","Units",,,59.4572459572158,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1983","1983","1","RATIOS","0","Units",,,60.054843774419,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1983-Q1","Q1-1983","1","RATIOS","0","Units",,,59.3160489414319,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1983-Q2","Q2-1983","1","RATIOS","0","Units",,,59.8333194278491,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1983-Q3","Q3-1983","1","RATIOS","0","Units",,,59.6356804070817,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1983-Q4","Q4-1983","1","RATIOS","0","Units",,,61.4343263213134,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1984","1984","1","RATIOS","0","Units",,,62.3918660005762,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1984-Q1","Q1-1984","1","RATIOS","0","Units",,,61.5430739794562,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1984-Q2","Q2-1984","1","RATIOS","0","Units",,,61.456322701719,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1984-Q3","Q3-1984","1","RATIOS","0","Units",,,63.9770642949726,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1984-Q4","Q4-1984","1","RATIOS","0","Units",,,62.5910030261569,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1985","1985","1","RATIOS","0","Units",,,63.3789077452761,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1985-Q1","Q1-1985","1","RATIOS","0","Units",,,63.7961211229402,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1985-Q2","Q2-1985","1","RATIOS","0","Units",,,63.1533486237038,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1985-Q3","Q3-1985","1","RATIOS","0","Units",,,63.6702320289664,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1985-Q4","Q4-1985","1","RATIOS","0","Units",,,62.8959292054942,,
